age,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,region_default_rate,join_year,join_month,join_day,join_weekday,tenure_days,education_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,employment_type_Self-Employed,employment_type_Unemployed,income_bin_encoded,good_credit_flag,repayment_qbin_encoded,txn_cluster,annual_income_std,annual_income_minmax,annual_income_maxabs,annual_income_robust,age_scaled,annual_income_scaled,loan_amount_scaled,credit_score_scaled,repayment_history_scaled,transaction_count_scaled,spending_ratio_scaled,tenure_days_scaled,debt_to_income,spending_to_income_ratio,avg_monthly_transactions,loan_per_age,spending_log,spending_sqrt,spending_recip,loan_amount_boxcox,annual_income_yj
34.0,4645138.409999997,754723.81,722.8,1,48,58.44,0,0.21,2023,4,16,6,1213,1,1,1,0,0,1,0,0,0,0,0,3,1,0,0,5.8518809253430115,0.9999999999999999,1.0,9.925878227071657,-0.776186822672211,5.8518809253430115,-0.2649382183797119,0.4669151803212473,-0.08181678422716306,0.5222954593474082,1.4290515083706672,-0.9026267390778571,0.1624760649489453,0.5844,8.0,22197.75911764706,4.084967400409504,7.644605941446557,0.016823687752355317,-0.410727651369503,2.813226169414554
32.0,241867.2,1114927.48,672.0,4,40,42.58,0,0.15,2022,6,6,0,1527,2,0,0,1,0,0,0,1,0,1,0,0,0,2,0,-0.7299961188268692,0.0207871662947385,0.05206888980515871,-0.8331916899306329,-0.9338202147664861,-0.7299961188268692,-0.18196637431299367,-0.17259670439491598,1.9982709503617262,0.056791484884477494,0.536047747874016,-0.4700082738530538,4.609667950015545,0.42579999999999996,6.666666666666667,34841.48375,3.774598329516474,6.52533524043018,0.02294630564479119,0.09409416456380122,-1.5073939499530018
43.0,708204.37,1104632.03,660.4,6,37,25.63,1,0.15,2023,8,19,5,1088,2,0,0,1,0,0,0,1,0,0,0,2,0,2,0,-0.032929377378947126,0.12449264340928409,0.1524614139538633,0.3062689468642072,-0.06683655824797259,-0.032929377378947126,-0.18433790059976551,-0.31862697728285916,3.3849961067543193,-0.11777250553912152,-0.41832890662902533,-1.0748474656800877,1.5597644928398282,0.2563,6.166666666666667,25689.116976744186,3.282038399825841,5.062608023538855,0.03755163349605708,0.08260882031780016,0.37387817296845016
35.0,1377981.54,913927.74,678.6,0,14,43.78,1,0.21,2022,3,1,1,1624,1,1,1,0,0,0,1,0,0,0,1,3,0,0,1,0.9682333422646768,0.27343972600036326,0.2966502649379614,1.9428202872577809,-0.6973701266250734,0.9682333422646768,-0.22826606660855217,-0.08951051464832746,-0.7751793624234595,-1.4560964321200474,0.6036142366883908,-0.33636499000972286,0.6632365626610643,0.4378,2.3333333333333335,26112.221142857143,3.8017616111706087,6.616645675869307,0.022331397945511387,-0.15745052540543472,1.3469760391082144
48.0,198106.0,372603.71,604.5,0,25,19.59,0,0.15,2022,5,3,1,1561,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.7954090411676957,0.011055417643639008,0.04264802951264484,-0.9401189692185059,0.3272469219877154,-0.7954090411676957,-0.35295844691308237,-1.0223418268032045,-0.7751793624234595,-0.8160284672335176,-0.7584135669947109,-0.42316423621724714,1.8808300101965616,0.1959,4.166666666666667,7762.577291666667,3.0248055210396982,4.426059195266146,0.04856726566294318,-1.4470840720030285,-1.9051153558012333
54.0,355433.96,1537220.82,743.9,0,42,16.35,0,0.21,2024,10,23,2,657,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,-0.560239950065974,0.04604248752541178,0.076517409951623,-0.5556996498508623,0.8001470982705409,-0.560239950065974,-0.08469235942887655,0.7325392111777644,-0.7751793624234595,0.17316747850021016,-0.9408430867935221,-1.668664531004579,4.324912622305421,0.1635,7.0,28467.052222222224,2.8535925063928684,4.043513323831146,0.05763688760806916,0.4770253824352131,-0.7849833066573144
22.0,488953.95,1765527.17,629.9,3,35,8.48,1,0.21,2022,4,25,0,1569,1,0,1,0,0,0,0,1,0,0,0,1,0,2,0,-0.36065829469962374,0.0757350686835454,0.1052614382700386,-0.22945335721619908,-1.721987175237862,-0.36065829469962374,-0.032102670735139546,-0.7025858844451229,1.30490837216543,-0.23414849915485422,-1.383966642601129,-0.41214210971470433,3.6108250480438904,0.0848,5.833333333333333,80251.235,2.2491843162669305,2.9120439557122073,0.10548523206751054,0.6336079385919786,-0.22837981858906103
52.0,594417.84,3111400.01,610.5,0,28,24.35,0,0.26,2022,10,28,4,1383,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,-0.20301405170968137,0.09918844905810562,0.12796558197713645,0.028239914924773322,0.6425137061762657,-0.20301405170968137,0.2779151350637607,-0.9468089270335789,-0.7751793624234595,-0.6414644768099186,-0.4903998280310248,-0.6684065508988235,5.23436512268878,0.24350000000000002,4.666666666666667,59834.615576923075,3.232778730037192,4.934571916590131,0.03944773175542406,1.2249298067752123,0.09486381569917482
43.0,622677.43,1341425.21,688.9,5,31,34.28,1,0.15,2023,6,15,3,1153,2,2,0,1,0,0,0,1,0,0,0,1,0,2,1,-0.16077246861658515,0.10547290256630754,0.13404927367923153,0.09729014829339197,-0.06683655824797259,-0.16077246861658515,-0.1297932958570589,0.04015429662286267,2.6916335285580226,-0.4669004863863196,0.06871286690792514,-0.9852926878469278,2.154285903698163,0.3428,5.166666666666667,31195.93511627907,3.5633162311385904,5.854912467321779,0.028344671201814057,0.31803080942581957,0.1698362389493035
42.0,496972.52,985617.16,680.2,0,65,5.0,0,0.15,2021,6,22,1,1876,2,1,0,1,0,0,0,1,0,0,0,1,0,0,2,-0.34867237802698947,0.07751826264946149,0.1069876667033481,-0.2098605701381628,-0.1456532542951102,-0.34867237802698947,-0.21175262193023042,-0.06936840804309367,-0.7751793624234595,1.511491405081136,-1.5799094601628154,0.010831994820374006,1.9832427756770132,0.05,10.833333333333334,23467.07523809524,1.791759469228055,2.23606797749979,0.16666666666666666,-0.0605410126103464,-0.20095968198739847
45.0,454168.11,484503.21,708.7,6,24,60.09,0,0.15,2023,9,12,1,1064,1,0,0,1,0,0,1,0,0,0,0,1,1,2,1,-0.4126551195234498,0.06799928786635202,0.0977727830503979,-0.31445000330778866,0.09079683384630259,-0.4126551195234498,-0.32718272989958347,0.28941286586262815,3.3849961067543193,-0.874216464041384,1.5219554304904326,-1.107913845187716,1.0667926684680702,0.6009,4.0,10766.738000000001,4.112348186661675,7.7517739905133975,0.01636929120969062,-1.0417699315162912,-0.353946049990116
42.0,991249.84,2797991.81,647.4,3,44,48.76,1,0.18,2020,11,12,3,2098,1,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0.3901584572332833,0.18743715523419568,0.2133951138820857,0.9978697718383236,-0.1456532542951102,0.3901584572332833,0.20572248833245224,-0.4822815934503814,1.30490837216543,0.28954347211594283,0.8840151652680452,0.31669600526593555,2.822690806184645,0.4876,7.333333333333333,66618.85261904763,3.907211448430924,6.982836100038436,0.02009646302250804,1.1199043677374703,0.8820860190263631
42.0,777701.12,1171134.02,660.6,2,63,28.31,0,0.21,2018,2,18,6,3096,1,1,1,0,0,0,0,1,0,0,0,2,0,1,2,0.070952269163877,0.13994754188255032,0.16742259354980132,0.4760791530936866,-0.1456532542951102,0.070952269163877,-0.16901936499348907,-0.3161092139572044,0.6115457939691334,1.3951154114654034,-0.2674304149435887,1.6917062864581447,1.5058921607313618,0.28309999999999996,10.5,27884.143333333333,3.377928754722801,5.320714237769211,0.0341180484476288,0.15457780303486812,0.5189205964305948
62.0,726822.73,1127328.49,741.9,0,24,31.25,0,0.15,2019,4,7,6,2683,3,1,0,1,0,0,0,1,0,0,1,2,1,0,1,-0.005099214202581994,0.12863305088932772,0.15646955286311917,0.3517615425791822,1.4306806666476417,-0.005099214202581994,-0.17910983854257853,0.7073615779212226,-0.7751793624234595,-0.874216464041384,-0.10189251734837082,1.1226890057643748,1.551036371688596,0.3125,4.0,18182.71758064516,3.4735180432417816,5.5901699437494745,0.031007751937984496,0.10775650819185656,0.41436664020759484
26.0,574861.05,824193.54,737.3,0,51,27.54,0,0.26,2018,12,2,6,2809,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0.2322469517559746,0.09483935066267005,0.12375541894778554,-0.019545665596425257,-1.4067203910493116,-0.2322469517559746,-0.24893607269108792,0.649453021431176,-0.7751793624234595,0.6968594497710072,-0.31078557859947903,1.2962874981794232,1.4337265326986408,0.2754,8.5,31699.75153846154,3.3513066120486905,5.24785670536077,0.0350385423966363,-0.2928249132949256,0.04041654689526732
35.0,756681.47,788132.34,734.2,0,32,13.91,0,0.15,2021,10,13,2,1763,2,1,0,1,0,0,0,1,0,1,0,2,1,0,1,0.03953273009544753,0.1352731282345223,0.16289750771925876,0.42471918156449306,-0.6973701266250734,0.03953273009544753,-0.25724266285786423,0.6104276898835372,-0.7751793624234595,-0.40871248957845324,-1.078228280716084,-0.14485554202804246,1.0415642132745764,0.1391,5.333333333333333,22518.066857142858,2.702032128776647,3.7296112397943033,0.0670690811535882,-0.35243271386037106,0.47675527837496084
63.0,454508.6,1594047.14,692.5,0,20,12.41,0,0.18,2021,2,19,4,1999,2,0,0,0,1,1,0,0,0,1,0,1,0,0,1,-0.41214616533737114,0.06807500706733857,0.0978460833420032,-0.3136180409912908,1.5094973626947792,-0.41214616533737114,-0.07160258562972172,0.08547403648463835,-0.7751793624234595,-1.1069684512728493,-1.1626863917340522,0.18029718979696893,3.5071880708087813,0.1241,3.3333333333333335,25302.335555555554,2.596000697293587,3.5227829907617076,0.07457121551081282,0.5185551050553348,-0.3526613541423253
45.0,349415.89,481658.95,702.7,0,79,11.91,0,0.26,2018,12,25,1,2786,2,1,0,0,0,1,0,0,0,1,0,1,1,0,2,-0.5692355796545516,0.044704170829235196,0.07522184683405381,-0.5704043620540005,0.09079683384630259,-0.5692355796545516,-0.3278378967311852,0.21387996609300253,-0.7751793624234595,2.3261233603912648,-1.1908390954067083,1.2645988844846128,1.378468935685781,0.1191,13.166666666666666,10703.532222222222,2.558002204858551,3.4510867853474796,0.07745933384972889,-1.050592089660539,-0.8158299672717814
53.0,814521.04,3071886.12,678.2,1,40,36.45,0,0.26,2024,7,21,6,751,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0.12598957544330824,0.14813566759193653,0.17534914314856778,0.5660459243247578,0.7213304022234033,0.12598957544330824,0.2688132280244753,-0.09454604129963555,-0.08181678422716306,0.056791484884477494,0.19089560084725266,-1.5391545445997015,3.7714018044272986,0.36450000000000005,6.666666666666667,57960.11547169812,3.6230067099632284,6.037383539249433,0.026702269692923896,1.2124217086172089,0.5895683921178821
28.0,221069.02,2637306.05,640.8,0,39,30.03,0,0.26,2018,7,12,3,2952,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7610846112167152,0.01616200381838217,0.04759148177890357,-0.8840105157749757,-1.2490869989550364,-0.7610846112167152,0.1687090014280514,-0.5653677831969699,-0.7751793624234595,-0.001396511923388845,-0.17058511430965162,1.493308009412375,11.92978577459655,0.3003,6.5,94189.50178571428,3.434954478460289,5.479963503528103,0.032226877215597804,1.0602791043414634,-1.6845447866850365
64.0,568467.11,768470.09,800.6,1,36,44.71,0,0.18,2021,12,10,4,1705,3,1,0,0,1,1,0,0,0,1,0,1,1,0,0,-0.24180442048790854,0.09341744685358319,0.1223789389733169,-0.03516878854849032,1.588314058741917,-0.24180442048790854,-0.2617718036658988,1.4463251140007274,-0.08181678422716306,-0.17596050234698787,0.6559782655195311,-0.22476595917147746,1.351828586881658,0.4471,6.0,12007.34515625,3.822317092343653,6.686553671361653,0.021877050973528767,-0.3863646783931397,0.022129031688866926
64.0,454018.36,537828.39,789.9,1,10,56.23,1,0.18,2021,11,1,0,1744,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,-0.41287896130842233,0.0679659860062453,0.09774054504438334,-0.31481590643826407,1.588314058741917,-0.41287896130842233,-0.3148994332863378,1.3116247760782278,-0.08181678422716306,-1.6888484193515128,1.304616558137527,-0.17103309247158152,1.1845961251434856,0.5623,1.6666666666666667,8403.56859375,4.047078236421011,7.498666548127074,0.01747335313646689,-0.8872790015994045,-0.3545114364788052
25.0,249405.38,240230.9,749.6,0,39,26.31,0,0.26,2020,1,26,6,2389,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.718728274642268,0.022463529672496534,0.05369170043740422,-0.814772700547749,-1.4855370870964493,-0.718728274642268,-0.3834501299933611,0.8042954659589094,-0.7751793624234595,-0.001396511923388845,-0.38004122963421305,0.7176258567959284,0.9632145866300077,0.2631,6.5,9609.235999999999,3.3072529354856135,5.1293274412928636,0.03661662394727206,-2.1814943239669664,-1.4476734537107518
59.0,323774.59,410040.12,658.1,5,16,43.66,1,0.26,2022,8,12,4,1460,2,1,0,0,0,0,1,0,0,0,0,1,0,2,1,-0.6075634217982276,0.03900198060850457,0.06970181756112628,-0.6330569960403659,1.1942305785062288,-0.6075634217982276,-0.34433508121295575,-0.34758125552788177,2.6916335285580226,-1.3397204385043147,0.5968575878069531,-0.5623185833118495,1.266436998653909,0.4366,2.6666666666666665,6949.832542372881,3.799078246412012,6.607571414672716,0.02239140170174653,-1.2964814113642855,-0.9548339632093722
24.0,508928.67,1641199.68,730.4,0,35,7.74,0,0.21,2024,11,30,5,619,3,1,1,0,0,0,0,0,1,0,0,1,1,0,0,-0.33080068549010133,0.08017710762251622,0.109561572784222,-0.18064659542408504,-1.5643537831435868,-0.33080068549010133,-0.06074113828180964,0.5625901866961067,-0.7751793624234595,-0.23414849915485422,-1.42563264403666,-1.7210196318916569,3.224812781720472,0.0774,5.833333333333333,68383.31999999999,2.167910189667444,2.7820855486487113,0.11441647597254004,0.5516566679905598,-0.1610504844730164
26.0,954248.87,1227805.89,763.4,0,27,7.38,0,0.21,2020,4,7,1,2317,2,1,1,0,0,0,0,0,0,0,1,2,1,0,1,0.3348505228725882,0.17920876707557862,0.20542958804967032,0.9074606182247981,-1.4067203910493116,0.3348505228725882,-0.155965168292469,0.9780211354290479,-0.7751793624234595,-0.6996524736177849,-1.4459025906809726,0.6184267182730435,1.2866726161279078,0.0738,4.5,47223.30346153846,2.1258479144939915,2.716615541441225,0.11933174224343678,0.21205221517865294,0.8263369580503453
65.0,377329.13,1391033.42,598.3,1,86,33.49,0,0.15,2020,6,8,0,2255,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,-0.5275117100988527,0.050911601971841344,0.08123097671055193,-0.5022004094816435,1.6671307547890544,-0.5275117100988527,-0.11836619222830075,-1.100392489898485,-0.08181678422716306,2.7334393380463293,0.024231595105128564,0.5330052378783372,3.686525394951617,0.33490000000000003,14.333333333333334,21400.514153846154,3.5406694269487495,5.7870545184921145,0.028993911278631487,0.3608962613043941,-0.6778523271279416
52.0,518586.62,270518.09,817.1,2,59,48.95,0,0.21,2019,10,15,1,2492,1,1,1,0,0,1,0,0,0,0,0,1,1,1,2,-0.3163642730214856,0.08232487189508841,0.11164072503923522,-0.15704810367801053,0.6425137061762657,-0.3163642730214856,-0.3764735658570238,1.654040588367198,0.6115457939691334,1.162363424233938,0.8947131926636549,0.8595357355161665,0.5216449471835584,0.48950000000000005,9.833333333333334,5202.270961538462,3.9110225050945626,6.996427659884722,0.02002002002002002,-1.9754624493284154,-0.1296294038372197
50.0,559471.9,746334.42,559.5,0,17,8.42,0,0.15,2024,9,21,5,689,3,0,0,1,0,0,1,0,0,1,0,1,0,0,1,-0.25525018918642284,0.09141706471635075,0.12044246061550626,-0.05714792376240276,0.48488031408199056,-0.25525018918642284,-0.2668706894144875,-1.588838575075397,-0.7751793624234595,-1.2815324416964484,-1.3873449670418476,-1.624576024994408,1.3339980435121048,0.0842,2.8333333333333335,14926.688400000001,2.2428350885882717,2.9017236257093817,0.10615711252653928,-0.4258661266566236,-0.004022765006348555
55.0,1110933.92,2564030.43,742.8,0,35,25.16,0,0.21,2024,5,22,2,811,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0.5690586114903252,0.21405286467767717,0.23916056357080662,1.290309034209377,0.8789637943176785,0.5690586114903252,0.1518301802974059,0.7186915128866661,-0.7751793624234595,-0.23414849915485422,-0.44479244808132196,-1.4564885958306306,2.3079954476500277,0.2516,5.833333333333333,46618.7350909091,3.264231526588998,5.015974481593781,0.0382262996941896,1.0315863821524385,1.0465404530121294
60.0,387522.66,920599.91,799.0,1,51,41.75,0,0.15,2023,4,6,3,1223,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,-0.5122747287942065,0.05317847015250006,0.0834254280057072,-0.4772932673274221,1.2730472745533665,-0.5122747287942065,-0.22672915209342068,1.4261830073954938,-0.08181678422716306,0.6968594497710072,0.48931425977740706,-0.8888490809496786,2.3756027841055802,0.4175,8.5,15343.331833333334,3.755369195382769,6.461423991660043,0.023391812865497075,-0.14804258470877596,-0.630503981444875
36.0,526051.67,404090.32,647.3,0,42,58.83,0,0.26,2020,4,30,3,2294,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-0.30520574135598305,0.08398497240119634,0.11324779233004606,-0.1388078020809807,-0.6185534305779358,-0.30520574135598305,-0.34570559994706007,-0.4835404751132088,-0.7751793624234595,0.17316747850021016,1.451010617235339,0.5867381045782332,0.7681570899679874,0.5882999999999999,7.0,11224.731111111112,4.09150720740194,7.670071707617863,0.01671402306535183,-1.3192604908548728,-0.10582237405123292
33.0,661765.13,910617.64,678.7,1,61,56.08,1,0.18,2018,4,21,5,3034,2,0,0,0,1,0,0,1,0,0,1,1,0,0,2,-0.10234535316770528,0.11416534408412654,0.1424640283216018,0.19279807345587818,-0.8550035187193485,-0.10234535316770528,-0.22902853829865252,-0.08825163298550008,-0.08181678422716306,1.2787394178496707,1.2961707470357304,1.6062848060634383,1.3760435518867549,0.5608,10.166666666666666,27594.473939393938,4.0444537926086355,7.488658090739622,0.01751927119831815,-0.16214924989781904,0.26703060384951816
62.0,489563.4,573944.4,740.1,4,42,23.38,0,0.21,2019,9,12,3,2525,1,0,1,0,0,1,0,0,0,0,0,1,1,2,0,-0.35974730721480574,0.07587060002673097,0.10539263995795559,-0.22796421088652816,1.4306806666476417,-0.35974730721480574,-0.3065802177990773,0.6847017079903355,1.9982709503617262,0.17316747850021016,-0.5450160731559777,0.9050020073391553,1.1723596984578504,0.23379999999999998,7.0,9257.167741935484,3.1937631240531252,4.835286961494633,0.04101722723543889,-0.7929692797263556,-0.22627677114353678
50.0,912700.7,1243667.63,828.9,6,50,36.13,0,0.15,2020,3,3,1,2352,2,1,0,1,0,0,0,1,0,0,0,2,1,2,0,0.27274557105194663,0.1699691587615207,0.196485146284371,0.8059407152630412,0.48488031408199056,0.27274557105194663,-0.1523114636594573,1.8025886245807945,3.3849961067543193,0.6386714529631409,0.17287787049675274,0.6666485217216681,1.3626237275812323,0.3613,8.333333333333334,24873.3526,3.6144252681889886,6.010823570859488,0.026932399676811204,0.22755643563845368,0.7605426785499177
39.0,160466.42,998871.84,668.9,0,16,37.97,1,0.18,2023,9,29,4,1047,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.8516715505020221,0.002685013452415931,0.03454502446139169,-1.0320885194807985,-0.38210334243652294,-0.8516715505020221,-0.20869944581430067,-0.21162203594255619,-0.7751793624234595,-1.3397204385043147,0.27647982001212695,-1.1313358640056193,6.224802921383801,0.3797,2.6666666666666665,25612.098461538462,3.662792119350618,6.161980201201558,0.025660764690787787,-0.043572351569061835,-2.3431499751879707
37.0,2047895.11,1440221.77,631.4,0,43,9.83,0,0.21,2021,3,3,2,1987,3,1,1,0,0,0,0,1,0,0,0,3,0,0,0,1.9695999485157818,0.422417141637977,0.44086847995558465,3.5797049110369765,-0.5397367345307982,1.9695999485157818,-0.10703580210179492,-0.6837026595027165,-0.7751793624234595,0.2313554753080765,-1.3079543426849578,0.16376400004315478,0.7032693046471505,0.0983,7.166666666666667,38924.912702702706,2.382320061012899,3.1352830813181765,0.09233610341643582,0.40158229172931875,1.8658904150792808
39.0,866117.65,419766.32,658.2,0,23,10.6,0,0.18,2019,8,11,6,2557,2,1,0,0,1,0,1,0,0,1,0,2,0,0,1,0.20311463241112246,0.1596098785315087,0.18645680140239362,0.692118452678127,-0.38210334243652294,0.20311463241112246,-0.34209467997062043,-0.3463223738650544,-0.7751793624234595,-0.9324044608492503,-1.2645991790290672,0.9490905133493264,0.48465277205700635,0.106,3.8333333333333335,10763.238974358974,2.451005098112319,3.255764119219941,0.08620689655172414,-1.2601058168370323,0.6823387083697031
48.0,491175.85,719202.62,573.6,0,18,78.43,1,0.15,2021,8,2,0,1835,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.35733706557087314,0.07622918155814384,0.10573976632054764,-0.22402430769631113,0.3272469219877154,-0.35733706557087314,-0.273120418849086,-1.4113362606167763,-0.7751793624234595,-1.223344444888582,2.554596601203458,-0.04565640350515763,1.4642467051260766,0.7843000000000001,3.0,14983.387916666667,4.374876130645041,8.85607136375944,0.012589701624071508,-0.4762950498447177,-0.22072783513425756
46.0,398803.1,2112333.97,757.3,0,50,8.97,0,0.15,2023,5,12,4,1187,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,-0.4954130671923685,0.0556870486821978,0.08585386802284761,-0.4497303403882592,0.16961352989344017,-0.4954130671923685,0.047783244172050446,0.9012293539965949,-0.7751793624234595,0.6386714529631409,-1.3563769930019263,-0.9384486502111211,5.296683927482009,0.0897,8.333333333333334,45920.303695652176,2.299580583973747,2.9949958263743874,0.10030090270812436,0.8291499131288165,-0.5798272196706102
57.0,335530.68,381552.59,651.4,0,40,46.08,1,0.18,2024,6,19,2,783,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,-0.5899907729174436,0.041616335630754966,0.07223265495763778,-0.6043318532480438,1.0365971864119536,-0.5899907729174436,-0.3508970990208419,-0.43192632693729766,-0.7751793624234595,0.056791484884477494,0.7331166735826087,-1.4950660385895305,1.137161555539422,0.4608,6.666666666666667,6693.9050877192985,3.851848282392076,6.788225099390856,0.021240441801189464,-1.4094415477378532,-0.8895136701163889
46.0,770726.23,487878.46,674.4,5,58,18.39,1,0.21,2018,10,24,2,2848,2,1,1,0,0,1,0,0,0,0,0,2,0,2,2,0.06052641388783775,0.13839644464689255,0.16592104733430332,0.45903652146950363,0.16961352989344017,0.06052641388783775,-0.32640525110075225,-0.142383544487066,2.6916335285580226,1.1041754274260716,-0.8259800558090854,1.3500203648793192,0.6330113612456139,0.1839,9.666666666666666,10606.05347826087,2.9647574692545606,4.288356328478313,0.05157297576070139,-1.0313830323187039,0.5050829401432823
43.0,934007.66,1132013.11,758.2,4,36,54.37,0,0.26,2022,6,18,5,1515,0,1,0,0,0,0,0,1,0,0,0,2,1,2,0,0.30459457244585497,0.1747074652805154,0.20107208387790548,0.8580027076831657,-0.06683655824797259,0.30459457244585497,-0.17803075025857565,0.9125592889620399,1.9982709503617262,-0.17596050234698787,1.1998885004752466,-0.48654146360686795,1.2119955311715538,0.5437,6.0,26325.88627906977,4.014037930834876,7.37360156233031,0.018060321473722232,0.11286960545906544,0.7947246939225012
29.0,494158.02,1203459.5,661.7,0,33,20.84,0,0.18,2019,7,23,1,2576,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,-0.35287940776859295,0.07689236558588645,0.10638176441334507,-0.2167375942498352,-1.170270302907899,-0.35287940776859295,-0.16157328681793406,-0.3022615156661061,-0.7751793624234595,-0.3505244927705869,-0.6880318078130706,0.9752680637928653,2.4353738101832283,0.2084,5.5,41498.60344827586,3.083743150876704,4.565084884205331,0.045787545787545784,0.18776913713606813,-0.2105229287419767
32.0,993356.34,699279.02,746.9,0,31,36.46,0,0.21,2021,4,2,4,1957,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0.393307189921394,0.18790560510608084,0.21384859875467102,1.0030168499307868,-0.9338202147664861,0.393307189921394,-0.27770976085231336,0.7703056610625773,-0.7751793624234595,-0.4669004863863196,0.19145865492070566,0.12243102565861944,0.7039558634115126,0.36460000000000004,5.166666666666667,21852.469375,3.6232736970159425,6.038211655780211,0.026695141484249865,-0.5148398304366489,0.8851840961118687
21.0,474278.76,810249.08,612.1,0,28,39.54,0,0.26,2020,4,11,5,2313,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.38259432624827583,0.07247155533182907,0.10210218041705248,-0.26531110654054585,-1.8008038712849996,-0.38259432624827583,-0.25214813757847404,-0.9266668204283451,-0.7751793624234595,-0.6414644768099186,0.36487930954426706,0.6129156550217721,1.7083815433775695,0.3954,4.666666666666667,38583.28952380952,3.702289141023854,6.288083968904996,0.0246669955599408,-0.3154872730532411,-0.2799959416268336
21.0,297718.6,1430104.24,761.9,0,38,14.82,0,0.18,2019,9,2,0,2535,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-0.6465111300508202,0.03320757036528542,0.06409251430680192,-0.6967228945955252,-1.8008038712849996,-0.6465111300508202,-0.10936634504573645,0.9591379104866414,-0.7751793624234595,-0.05958450873125519,-1.02699036003185,0.9187796654673337,4.803543480320007,0.1482,6.333333333333333,68100.20190476191,2.761274962339508,3.8496753109840314,0.0632111251580278,0.39335452439593904,-1.1103965943798766
54.0,1464958.78,1784670.75,715.6,1,40,5.0,0,0.21,2018,1,16,1,3129,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,1.0982442982151404,0.29278198896496105,0.3153746241115775,2.155342787398736,0.8001470982705409,1.0982442982151404,-0.027693004018976574,0.3762757005976974,-0.08181678422716306,0.056791484884477494,-1.5799094601628154,1.7371725582811335,1.2182395671228374,0.05,6.666666666666667,33049.458333333336,1.791759469228055,2.23606797749979,0.16666666666666666,0.6455953818713877,1.429934799745314
52.0,747963.71,465815.46,683.4,1,50,33.62,0,0.18,2021,10,1,4,1775,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0.026501685291695245,0.13333444627149094,0.16102075847509578,0.40341797505542454,0.6425137061762657,0.026501685291695245,-0.33148739753097606,-0.029084194832627516,-0.08181678422716306,0.6386714529631409,0.03155129806001889,-0.1283223522742283,0.6227781559081256,0.3362,8.333333333333334,8957.989615384617,3.544431549748063,5.79827560572969,0.028885037550548817,-1.1009351122495212,0.45885103781908804
45.0,1165040.62,1270630.34,699.8,3,58,47.83,0,0.15,2018,3,13,1,3073,2,0,0,1,0,0,0,1,0,0,0,2,0,2,2,0.6499356753098368,0.22608527705988896,0.25080859108351106,1.4225147831889566,0.09079683384630259,0.6499356753098368,-0.14610068360345133,0.17737239787101564,1.30490837216543,1.1041754274260716,0.8316511364369049,1.6600176727633342,1.090631792735261,0.4783,9.666666666666666,28236.22977777778,3.888344878073569,6.915923654870692,0.02047921359819783,0.25336146740367393,1.1140149561865254
60.0,337841.85,2837435.47,593.5,2,38,63.38,1,0.15,2018,9,27,3,2875,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,-0.5865361056842222,0.04213030063925477,0.07273020095002942,-0.5986846790372874,1.2730472745533665,-0.5865361056842222,0.2148082181001158,-1.160818809714185,0.6115457939691334,-0.05958450873125519,1.7072002206565096,1.387220041825401,8.39870924812897,0.6338,6.333333333333333,47290.59116666667,4.164803025870662,7.961155694998057,0.01553277415346381,1.133898926254929,-0.8769966713524509
65.0,325156.22,907887.32,336.81,1,44,5.0,0,0.15,2018,10,14,6,2858,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.6054982029309719,0.03930923168683008,0.0699992532622941,-0.6296810845735301,1.6671307547890544,-0.6054982029309719,-0.22965745939013457,-4.392242150025053,-0.08181678422716306,0.28954347211594283,-1.5799094601628154,1.3637980230074975,2.7921573205642507,0.05,7.333333333333333,13967.49723076923,1.791759469228055,2.23606797749979,0.16666666666666666,-0.16604080232792479,-0.9470100512746171
